url,domain,label,timestamp,source,age_bucket,whois_success,whois_registration_date,whois_expiry_date,whois_registrar_country,dns_a_record_count,dns_mx_record_present,dns_ns_record_count,dns_success,ssl_present,ssl_not_before,ssl_certificate_age_days,ssl_error,whois_error
https://spinjeet365.com,spinjeet365.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2026-05-25 08:09:26+00:00,2032-05-25 08:09:26+00:00,,2,0,2,1,1,2026-07-23 06:40:06+00:00,12.0,,
https://wwmt.com,wwmt.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,1995-10-26 04:00:00+00:00,2026-10-25 04:00:00+00:00,US,4,1,4,1,1,2025-12-24 00:00:00+00:00,223.0,,
https://blackwells.co.uk,blackwells.co.uk,0,2026-08-04 00:00:00,Tranco,legitimate,1,1996-12-11 00:00:00+00:00,2026-12-11 00:00:00+00:00,,2,1,2,1,1,2026-06-14 12:04:18+00:00,51.0,,
https://parp.gov.pl,parp.gov.pl,0,2026-08-04 00:00:00,Tranco,legitimate,1,2013-07-01 02:00:00+00:00,2027-01-31 01:00:00+00:00,,1,1,6,1,1,2026-07-27 17:51:13+00:00,7.0,,
https://kunlunea.com,kunlunea.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2014-07-25 04:12:59+00:00,2028-07-25 04:12:59+00:00,CN,1,0,3,1,0,,,timed out,
https://vevo.com,vevo.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2002-04-09 18:10:08+00:00,2027-04-09 18:10:08+00:00,US,4,1,4,1,1,2025-10-07 15:07:27+00:00,301.0,,
https://delgarm.com,delgarm.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2006-08-28 16:34:45+00:00,2033-08-28 16:34:45+00:00,,1,1,2,1,1,2026-06-11 16:15:30+00:00,53.0,,
https://omsystem.com,omsystem.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2005-01-27 19:08:16+00:00,2027-01-27 19:08:16+00:00,,4,1,4,1,1,2025-12-04 00:00:00+00:00,243.0,,
https://brandmetrics.com,brandmetrics.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2001-08-17 15:12:00+00:00,2027-08-17 15:12:00+00:00,SE,3,1,2,1,1,2026-07-21 10:05:39+00:00,14.0,,
https://atol.ru,atol.ru,0,2026-08-04 00:00:00,Tranco,legitimate,1,2001-08-23 20:00:00+00:00,2026-08-23 21:00:00+00:00,,1,1,7,1,1,2026-05-17 13:42:17+00:00,79.0,,
https://digbearings.com,digbearings.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2022-02-02 11:17:04+00:00,2027-02-02 11:17:04+00:00,IS,0,0,4,0,0,,,"[Errno 8] nodename nor servname provided, or not known",
https://webkul.com,webkul.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2009-08-15 10:33:02+00:00,2027-08-15 10:33:02+00:00,US,2,1,2,1,1,2026-06-19 06:16:28+00:00,46.0,,
https://cheaptickets.com,cheaptickets.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,1998-06-17 04:00:00+00:00,2027-06-16 04:00:00+00:00,,2,1,10,1,1,2026-06-10 22:53:24+00:00,54.0,,
https://drugs.com,drugs.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,1998-12-18 05:00:00+00:00,2026-12-18 05:00:00+00:00,US,1,1,6,1,1,2026-06-28 00:00:00+00:00,37.0,,
https://everestgrp.com,everestgrp.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,1998-07-17 04:00:00+00:00,2035-07-16 04:00:00+00:00,US,2,1,2,1,1,2026-07-10 23:16:54+00:00,24.0,,
https://dangdang.com,dangdang.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,1999-08-09 04:52:49+00:00,2027-08-09 04:52:39+00:00,CN,2,1,4,1,1,2026-05-26 00:00:00+00:00,70.0,,
https://vm5apis.com,vm5apis.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2014-07-31 09:52:00+00:00,2027-07-31 09:52:00+00:00,US,0,1,2,0,0,,,"[Errno 8] nodename nor servname provided, or not known",
https://dnchosting.com,dnchosting.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2011-02-01 16:06:39+00:00,2027-02-01 16:06:39+00:00,US,1,1,4,1,1,2025-10-22 00:00:00+00:00,286.0,,
https://simplyhired.com,simplyhired.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2004-03-26 01:34:56+00:00,2027-03-26 00:34:56+00:00,US,2,1,2,1,1,2026-07-03 19:28:41+00:00,31.0,,
https://turnitin.com,turnitin.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,1999-06-25 05:37:02+00:00,2028-06-25 05:37:02+00:00,,4,1,4,1,1,2026-05-25 00:00:00+00:00,71.0,,
https://tui.com,tui.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,1996-12-05 05:00:00+00:00,2032-12-04 05:00:00+00:00,DE,1,1,8,1,1,2026-02-11 00:00:00+00:00,174.0,,
https://techjury.net,techjury.net,0,2026-08-04 00:00:00,Tranco,legitimate,1,2019-01-14 17:07:01+00:00,2027-01-14 17:07:01+00:00,IS,3,1,2,1,1,2026-07-03 11:10:45+00:00,32.0,,
https://quantcast.com,quantcast.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2005-06-18 18:02:52+00:00,2028-06-18 18:02:52+00:00,US,1,1,4,1,1,2026-07-27 06:28:42+00:00,8.0,,
https://aktuality.sk,aktuality.sk,0,2026-08-04 00:00:00,Tranco,legitimate,1,2004-03-01 00:00:00+00:00,2027-04-22 00:00:00+00:00,,1,1,4,1,1,2025-12-22 00:00:00+00:00,225.0,,
https://vggcdn.net,vggcdn.net,0,2026-08-04 00:00:00,Tranco,legitimate,1,2019-04-11 18:43:37+00:00,2027-04-11 18:43:37+00:00,CH,0,1,4,0,0,,,"[Errno 8] nodename nor servname provided, or not known",
https://yandex.fr,yandex.fr,0,2026-08-04 00:00:00,Tranco,legitimate,1,2014-11-25 17:23:54+00:00,2026-10-10 14:11:23+00:00,,1,1,2,1,1,2026-07-01 14:54:10+00:00,34.0,,
https://awsdns-cn-29.biz,awsdns-cn-29.biz,0,2026-08-04 00:00:00,Tranco,legitimate,1,2018-02-14 19:18:31+00:00,,,0,0,6,0,0,,,"[Errno 8] nodename nor servname provided, or not known",
https://hourlytechsignals.com,hourlytechsignals.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2026-05-19 11:29:05+00:00,2027-05-19 11:29:05+00:00,PA,0,0,2,0,0,,,"[Errno 8] nodename nor servname provided, or not known",
https://dickinson.edu,dickinson.edu,0,2026-08-04 00:00:00,Tranco,legitimate,1,1991-04-22 00:00:00+00:00,2027-07-31 00:00:00+00:00,,1,1,4,1,1,2026-08-03 00:00:00+00:00,1.0,,
https://taxpolicycenter.org,taxpolicycenter.org,0,2026-08-04 00:00:00,Tranco,legitimate,1,2002-01-09 19:43:27+00:00,2028-01-09 19:43:27+00:00,,2,1,2,1,1,2026-07-10 04:19:59+00:00,25.0,,
https://tcl.com,tcl.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,1998-12-04 05:00:00+00:00,2027-12-03 05:00:00+00:00,CN,1,1,2,1,1,2026-02-09 00:00:00+00:00,176.0,,
https://grepler.com,grepler.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2010-04-12 04:51:29+00:00,2027-04-12 04:51:29+00:00,US,2,1,2,1,1,2026-07-20 08:31:57+00:00,15.0,,
https://marketo.com,marketo.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2002-07-23 19:16:22+00:00,2027-07-23 19:16:22+00:00,US,1,1,2,1,1,2026-07-04 11:18:56+00:00,31.0,,
https://marineinsight.com,marineinsight.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2010-04-06 16:08:31+00:00,2030-04-06 16:08:31+00:00,IN,3,1,2,1,1,2026-06-12 23:16:57+00:00,52.0,,
https://ktown4u.com,ktown4u.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2014-03-04 05:39:11+00:00,2028-12-31 11:59:59+00:00,,4,1,4,1,1,2026-06-08 00:00:00+00:00,57.0,,
https://mysterium.network,mysterium.network,0,2026-08-04 00:00:00,Tranco,legitimate,0,,,,1,1,2,1,1,2026-07-14 23:55:19+00:00,20.0,,Whois command returned no output
https://payfit.tech,payfit.tech,0,2026-08-04 00:00:00,Tranco,legitimate,1,2015-10-10 12:09:09+00:00,2026-10-10 23:59:59+00:00,FR,0,1,4,0,0,,,"[Errno 8] nodename nor servname provided, or not known",
https://burberry.com,burberry.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,1997-01-17 05:00:00+00:00,2027-01-18 05:00:00+00:00,,2,1,6,1,1,2026-07-13 00:00:00+00:00,22.0,,
https://partner.co.il,partner.co.il,0,2026-08-04 00:00:00,Tranco,legitimate,0,,2027-03-16 00:00:00+00:00,,1,1,6,1,1,2025-11-26 00:00:00+00:00,251.0,,
https://blog-gold.com,blog-gold.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2018-02-09 15:50:07+00:00,2028-02-09 15:50:07+00:00,IS,2,1,2,1,1,2026-07-10 00:18:45+00:00,25.0,,
https://nodegrimbird.top,nodegrimbird.top,0,2026-08-04 00:00:00,Tranco,legitimate,1,2024-05-29 14:14:05+00:00,2027-05-29 14:14:05+00:00,US,2,0,2,1,1,2026-06-22 10:43:26+00:00,43.0,,
https://myfairplay.com,myfairplay.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2019-07-07 18:19:22+00:00,2027-07-07 18:19:22+00:00,IS,1,0,0,1,0,,,[SSL] unknown error (0xa0003e8) (_ssl.c:1082),
https://apteka-april.ru,apteka-april.ru,0,2026-08-04 00:00:00,Tranco,legitimate,1,2011-12-12 13:58:45+00:00,2026-12-12 14:58:45+00:00,,1,1,4,1,1,2026-02-16 06:36:42+00:00,169.0,,
https://hibid.com,hibid.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2009-01-11 19:05:42+00:00,2034-01-11 19:05:42+00:00,US,2,1,2,1,1,2026-07-30 23:15:43+00:00,4.0,,
https://statsigcdn.com,statsigcdn.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2022-03-12 21:29:41+00:00,2032-03-12 21:29:41+00:00,US,2,0,2,1,1,2026-06-16 19:42:18+00:00,48.0,,
https://torrid.com,torrid.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2000-06-06 11:18:40+00:00,2032-06-06 11:18:40+00:00,US,2,1,8,1,1,2025-07-29 00:00:00+00:00,371.0,,
https://bouncex.net,bouncex.net,0,2026-08-04 00:00:00,Tranco,legitimate,1,2017-05-05 16:10:40+00:00,2027-05-05 16:10:40+00:00,CA,1,1,4,1,1,2026-02-16 00:00:00+00:00,169.0,,
https://rtcplus.com,rtcplus.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2021-11-30 07:09:43+00:00,2026-11-30 07:09:43+00:00,SG,0,0,6,0,0,,,"[Errno 8] nodename nor servname provided, or not known",
https://itdemon.ru,itdemon.ru,0,2026-08-04 00:00:00,Tranco,legitimate,1,2016-08-08 16:52:21+00:00,2027-08-08 16:52:21+00:00,,1,0,2,1,0,,,timed out,
https://banklocationmaps.com,banklocationmaps.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2008-09-23 11:28:11+00:00,2026-09-23 11:28:11+00:00,US,3,0,2,1,1,2026-07-25 07:33:54+00:00,10.0,,
https://mywebsite-editor.com,mywebsite-editor.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2015-03-27 23:12:58+00:00,2027-03-27 23:12:58+00:00,US,0,1,4,0,0,,,"[Errno 8] nodename nor servname provided, or not known",
https://dynamicdrive.com,dynamicdrive.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,1998-08-19 04:00:00+00:00,2027-08-18 04:00:00+00:00,IS,3,1,2,1,1,2026-06-04 14:23:11+00:00,61.0,,
https://kinghost.com.br,kinghost.com.br,0,2026-08-04 00:00:00,Tranco,legitimate,1,2003-04-22 00:00:00+00:00,2034-04-22 00:00:00+00:00,,2,1,6,1,1,2025-10-23 00:00:00+00:00,285.0,,
https://pjud.cl,pjud.cl,0,2026-08-04 00:00:00,Tranco,legitimate,1,2000-06-15 20:38:13+00:00,2030-07-12 16:38:01+00:00,,1,1,2,1,1,2026-03-13 00:00:00+00:00,144.0,,
https://telenor.net,telenor.net,0,2026-08-04 00:00:00,Tranco,legitimate,1,1997-03-27 05:00:00+00:00,2027-03-28 04:00:00+00:00,NO,0,1,3,0,0,,,"[Errno 8] nodename nor servname provided, or not known",
https://moe.edu.sg,moe.edu.sg,0,2026-08-04 00:00:00,Tranco,legitimate,1,1996-12-26 16:00:00+00:00,2026-12-26 16:00:00+00:00,,0,1,4,0,0,,,"[Errno 8] nodename nor servname provided, or not known",
https://logoip.de,logoip.de,0,2026-08-04 00:00:00,Tranco,legitimate,0,,,,1,1,2,1,0,,,[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1082),
https://ambitionbox.com,ambitionbox.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2013-04-15 20:54:02+00:00,2030-04-15 20:54:02+00:00,IN,2,1,6,1,1,2026-04-01 00:00:00+00:00,125.0,,
https://ning.com,ning.com,0,2026-08-04 00:00:00,Tranco,legitimate,1,2003-12-16 19:21:12+00:00,2026-12-16 19:21:12+00:00,US,1,1,6,1,1,2026-01-22 00:00:00+00:00,194.0,,
